SeriesNumber,DumpNumber,EventTriggerID
23231218024511,23,39553
23231218024511,23,39609
23231218024511,23,39611
23231218024511,23,40169
23231218024511,23,40226
23231218024511,23,40442
23231218024511,24,41426
23231218024511,24,41617
23231218024511,24,42130
23231218024511,24,42512
23231218024511,25,43969
23231218024511,25,43973
23231218024511,25,44418
23231218024511,26,45426
23231218024511,26,45513
23231218024511,26,45516
23231218024511,26,45972
23231218024511,26,46044
23231218024511,28,48662
23231218024511,28,48850
23231218024511,28,49604
23231218024511,28,49773
23231218024511,28,49853
23231218024511,28,49968
23231218024511,28,50203
23231218024511,29,51989
23231218024511,30,52274
23231218024511,30,52646
23231218024511,30,52700
23231218024511,30,53294
23231218024511,30,53639
23231218024511,31,54767
23231218024511,31,55549
23231218024511,31,55757
23231218024511,31,55763
23231218024511,32,56498
23231218024511,32,56902
23231218024511,32,57687
23231218024511,32,57977
23231218024511,33,59000
23231218024511,33,59588
23231218024511,33,60481
23231218024511,34,60954
23231218024511,34,61613
23231218024511,34,61855
23231218024511,35,62704
23231218024511,35,63097
23231218024511,35,64093
23231218024511,35,64153
23231218024511,36,64292
23231218024511,36,64644
23231218024511,36,64868
23231218024511,36,65065
23231218024511,36,65592
23231218024511,36,65703
23231218024511,37,67316
23231218024511,37,67572
23231218024511,37,67574
23231218024511,38,68047
23231218024511,38,68354
23231218024511,38,68578
23231218024511,38,68681
23231218024511,38,69010
23231218024511,38,69124
23231218024511,38,69578
23231218024511,38,69586
23231218024511,39,70306
23231218024511,39,71180
23231218024511,39,71347
23231218024511,40,72982
23231218024511,40,72987
23231218024511,40,73107
23231218024511,40,73413
23231218024511,40,73468
23231218024511,40,73474
23231218024511,40,73722
23231218024511,40,73789
23231218024511,40,74452
23231218024511,40,75064
23231218024511,40,75071
23231218024511,42,77961
23231218024511,42,78024
23231218024511,42,78098
23231218024511,42,78805
23231218024511,42,79320
23231218024511,43,79669
23231218024511,43,80264
23231218024511,43,80281
23231218024511,43,80801
23231218024511,43,81083
23231218024511,43,81176
23231218024511,44,82376
23231218024511,45,84712
23231218024511,45,85021
23231218024511,45,85514
23231218024511,46,87492
23231218024511,47,88223
23231218024511,47,89411
23231218024511,47,89609
23231218024511,47,89615
23231218024511,48,90260
23231218024511,48,90693
23231218024511,48,91845
23231218024511,48,92184
23231218024511,48,92408
23231218024511,49,92566
23231218024511,49,93011
23231218024511,49,93814
23231218024511,50,94758
23231218024511,50,95282
23231218024511,50,95292
23231218024511,50,95725
23231218024511,51,97942
23231218024511,51,98445
23231218024511,51,98507
23231218024511,51,98512
23231218024511,51,98982
23231218024511,51,99443
23231218024511,52,100790
23231218024511,52,100796
23231218024511,52,101438
23231218024511,53,102171
23231218024511,53,103161
23231218024511,53,103658
23231218024511,53,103742
23231218024511,53,103996
23231218024511,53,104124
23231218024511,54,104370
23231218024511,54,104805
23231218024511,54,105762
23231218024511,54,105768
23231218024511,54,105996
23231218024511,54,106366
23231218024511,54,106415
23231218024511,55,106514
23231218024511,55,106516
23231218024511,55,106881
23231218024511,55,108324
23231218024511,56,108972
23231218024511,56,110625
23231218024511,57,111271
23231218024511,57,111767
23231218024511,57,111774
23231218024511,57,112951
23231218024511,58,113681
23231218024511,58,114255
23231218024511,58,114563
23231218024511,58,115748
23231218024511,59,118190
23231218024511,59,118196
23231218024511,60,118997
23231218024511,60,119687
23231218024511,60,120092
23231218024511,60,120257
23231218024511,60,120334
23231218024511,62,123200
23231218024511,62,123204
23231218024511,62,124224
23231218024511,62,124809
23231218024511,63,125834
23231218024511,63,125915
23231218024511,63,126736
23231218024511,63,126842
23231218024511,63,126845
23231218024511,64,128270
23231218024511,64,129352
23231218024511,65,131116
23231218024511,65,131137
23231218024511,65,131162
23231218024511,65,131686
23231218024511,65,131902
23231218024511,66,132536
23231218024511,66,132556
23231218024511,66,132761
23231218024511,66,132872
23231218024511,66,133340
23231218024511,66,133739
23231218024511,67,134830
23231218024511,67,134977
23231218024511,67,135156
23231218024511,67,135266
23231218024511,67,135712
23231218024511,68,136441
23231218024511,68,136974
23231218024511,68,137313
23231218024511,69,140342
23231218024511,69,141145
23231218024511,70,142083
23231218024511,70,142810
23231218024511,70,142846
23231218024511,70,143378
23231218024511,70,143380
23231218024511,71,143775
23231218024511,71,143935
23231218024511,71,144656
23231218024511,71,144659
23231218024511,71,145018
23231218024511,72,145740
23231218024511,72,145816
23231218024511,72,146312
23231218024511,72,146565
23231218024511,73,148019
23231218024511,73,148152
23231218024511,73,148261
23231218024511,73,148431
23231218024511,73,149009
23231218024511,74,149992
23231218024511,74,149994
23231218024511,74,150809
23231218024511,75,150845
23231218024511,75,150848
23231218024511,75,151830
23231218024511,75,151833
23231218024511,75,151863
23231218024511,75,152041
23231218024511,75,152066
23231218024511,75,152249
23231218024511,75,152289
23231218024511,75,152459
23231218024511,76,153236
23231218024511,76,153238
23231218024511,76,153436
23231218024511,76,153658
23231218024511,76,153842
23231218024511,77,155858
23231218024511,77,156470
23231218024511,77,156608
23231218024511,77,156788
23231218024511,78,157782
23231218024511,78,158153
23231218024511,78,158695
23231218024511,78,158971
23231218024511,78,159082
23231218024511,78,159086
23231218024511,78,159475
23231218024511,79,160173
23231218024511,79,161233
23231218024511,79,161392
23231218024511,79,161394
23231218024511,79,161561
23231218024511,79,161652
23231218024511,79,161977
23231218024511,79,161981
23231218024511,80,162233
23231218024511,80,162481
23231218024511,80,162783
23231218024511,80,162787
23231218024511,80,163998
23231218024511,81,164590
23231218024511,81,164628
23231218024511,81,164631
23231218024511,81,165170
23231218024511,81,165214
23231218024511,81,165530
23231218093255,4,3862
23231218093255,4,3888
23231218093255,4,4220
23231218093255,4,4222
23231218093255,5,4660
23231218093255,5,5441
23231218093255,5,5810
23231218093255,5,5813
23231218093255,5,6609
23231218093255,6,7051
23231218093255,6,8687
23231218093255,7,10198
23231218093255,7,10551
23231218093255,8,11112
23231218093255,8,11897
23231218093255,8,12118
23231218093255,10,15405
23231218093255,10,15454
23231218093255,10,15578
23231218093255,10,16177
23231218093255,10,16753
23231218093255,11,17546
23231218093255,11,17852
23231218093255,11,17856
23231218093255,11,18208
23231218093255,11,18211
23231218093255,12,19675
23231218093255,12,20906
23231218093255,12,20914
23231218093255,12,21391
23231218093255,12,21450
23231218093255,12,21704
23231218093255,13,21872
23231218093255,13,21875
23231218093255,13,22453
23231218093255,13,22732
23231218093255,13,23642
23231218093255,14,24331
23231218093255,14,24334
23231218093255,14,25465
23231218093255,14,25637
23231218093255,14,25818
23231218093255,15,27492
23231218093255,15,28347
23231218093255,17,31450
23231218093255,17,32049
23231218093255,17,32568
23231218093255,18,33986
23231218093255,18,34344
23231218093255,18,34490
23231218093255,18,34629
23231218093255,19,35475
23231218093255,19,35859
23231218093255,19,36002
23231218093255,19,36164
23231218093255,19,36357
23231218093255,19,36586
23231218093255,19,36747
23231218093255,19,36753
23231218093255,19,36757
23231218093255,19,37103
23231218093255,19,37237
23231218093255,19,37368
23231218093255,19,37371
23231218093255,20,37396
23231218093255,20,37747
23231218093255,20,37752
23231218093255,20,38843
23231218093255,20,39134
23231218093255,20,39139
23231218093255,20,39249
23231218093255,21,39768
23231218093255,21,41109
23231218093255,21,41116
23231218093255,21,41164
23231218093255,22,41722
23231218093255,22,42937
23231218093255,22,42940
23231218093255,22,43301
23231218093255,22,43304
23231218093255,23,44980
23231218093255,23,45471
23231218093255,23,45473
23231218093255,24,45854
23231218093255,24,46827
23231218093255,25,48084
23231218093255,25,48087
23231218093255,25,48814
23231218093255,25,48934
23231218093255,26,49966
23231218093255,26,50534
23231218093255,26,50702
23231218093255,26,50707
23231218093255,26,51007
23231218093255,26,51009
23231218093255,27,51868
23231218093255,27,53107
23231218093255,27,53109
23231218093255,28,53522
23231218093255,28,53526
23231218093255,28,53765
23231218093255,29,55410
23231218093255,29,55741
23231218093255,30,57004
23231218093255,30,57009
23231218093255,30,57015
23231218093255,31,59439
23231218093255,31,59442
23231218093255,31,59580
23231218093255,31,59583
23231218093255,31,59943
23231218093255,32,60568
23231218093255,32,62066
23231218093255,32,62071
23231218093255,32,62181
23231218093255,33,62729
23231218093255,33,63665
23231218093255,33,64069
23231218093255,34,64547
23231218093255,35,66221
23231218093255,35,66411
23231218093255,35,66606
23231218093255,35,67276
23231218093255,36,68673
23231218093255,37,70434
23231218093255,37,70447
23231218093255,37,71340
23231218093255,37,71344
23231218093255,38,71544
23231218093255,39,73142
23231218093255,39,73773
23231218093255,39,73799
23231218093255,39,73847
23231218093255,39,74052
23231218093255,40,74931
23231218093255,40,75755
23231218093255,40,75970
23231218093255,40,76172
23231218093255,40,76417
23231218093255,41,76841
23231218093255,41,77008
23231218093255,41,77373
23231218093255,41,77376
23231218093255,42,79281
23231218093255,43,80836
23231218093255,43,81059
23231218093255,43,81487
23231218093255,43,81796
23231218093255,43,81977
23231218093255,44,82351
23231218093255,44,82383
23231218093255,44,82796
23231218093255,44,82803
23231218093255,44,82856
23231218093255,44,83093
23231218093255,45,84232
23231218093255,45,84237
23231218093255,45,84620
23231218093255,45,84657
23231218093255,45,85239
23231218093255,46,86633
23231218093255,46,86635
23231218093255,47,87634
23231218093255,47,87919
23231218093255,47,88112
23231218093255,47,88722
23231218093255,47,88779
23231218093255,48,89319
23231218093255,48,89565
23231218093255,48,89567
23231218093255,48,89599
23231218093255,48,90260
23231218093255,48,90535
23231218093255,49,91889
23231218093255,49,91908
23231218093255,50,93464
23231218093255,50,93856
23231218093255,50,93978
23231218093255,50,94313
23231218093255,51,95747
23231218093255,53,99749
23231218093255,53,99910
23231218093255,54,100369
23231218152721,5,5587
23231218152721,5,6820
23231218152721,5,7115
23231218152721,5,8035
23231218152721,6,9077
23231218152721,6,10408
23231218152721,7,14960
23231218152721,8,17457
23231218152721,9,19914
23231218152721,9,22326
23231218152721,10,23191
23231218152721,10,23783
23231218152721,10,25522
23231218152721,10,26553
23231218152721,12,30899
23231218152721,12,31667
23231218152721,13,35722
23231218152721,13,35848
23231218152721,13,36226
23231218152721,13,36231
23231218152721,13,37041
23231218152721,14,38414
23231218152721,14,38651
23231218152721,15,43577
23231218152721,15,43588
23231218152721,16,45245
23231218152721,16,45285
23231218152721,16,46652
23231218152721,16,47262
23231218152721,17,49416
23231218152721,17,50099
23231218152721,17,51177
23231218152721,17,51964
23231218152721,18,52714
23231218152721,18,53039
23231218152721,18,54192
23231218152721,18,54206
23231218152721,18,55271
23231218152721,19,56404
23231218152721,19,58025
23231218152721,19,58307
23231218152721,19,58786
23231218152721,20,60862
23231218152721,20,62763
23231218152721,21,65125
23231218152721,21,65938
23231218152721,22,67545
23231218152721,22,69171
23231218152721,22,69689
23231218152721,23,70955
23231218152721,23,71313
23231218152721,24,74328
23231218152721,24,75236
23231218152721,24,75247
23231218152721,24,75564
23231218152721,24,75572
23231218152721,24,77068
23231218152721,25,78362
23231218152721,26,82957
23231218152721,26,82963
23231218152721,27,94116
23231218152721,28,102458
23231218152721,28,102970
23231218152721,28,103701
23231218152721,28,103719
23231218152721,28,106693
23231218152721,28,106718
23231218152721,28,107039
23231218152721,29,108246
23231218152721,29,108854
23231218152721,29,112560
23231218152721,29,115240
23231218152721,30,116436
23231218152721,30,120982
23231218152721,31,129317
23231218152721,31,130712
23231218152721,32,132676
23231218152721,32,133013
23231218152721,32,133030
23231218152721,32,138983
23231218152721,32,139879
23231218152721,33,148665
23231218152721,33,148673
23231218152721,34,150212
23231218152721,34,151515
23231218152721,34,153469
23231218152721,34,156461
23231218152721,34,156475
23231218152721,34,157518
23231218152721,34,157538
23231218152721,35,159055
23231218152721,35,162777
23231218152721,35,162794
23231218152721,35,166335
23231218152721,36,170375
23231218152721,36,170385
23231218152721,36,172122
23231218152721,36,174549
23231218152721,37,177367
23231218152721,37,180647
23231218152721,37,181671
23231218152721,37,181691
23231218152721,38,183394
23231218152721,38,183419
23231218152721,38,185222
23231218152721,38,187303
23231218152721,38,190460
23231218152721,40,203512
23231218152721,41,206123
23231218152721,41,207054
23231218190035,5,5629
23231218190035,5,5883
23231218190035,5,6382
23231218190035,6,9520
23231218190035,6,10834
23231218190035,6,12396
23231218190035,7,13190
23231218190035,7,13894
23231218190035,7,14049
23231218190035,8,16958
23231218190035,8,17248
23231218190035,8,17259
23231218190035,8,19523
23231218190035,9,22887
23231218190035,10,23945
23231218190035,10,24566
23231218190035,10,24576
23231218190035,10,25268
23231218190035,10,25977
23231218190035,11,27769
23231218190035,11,29317
23231218190035,12,30963
23231218190035,12,31056
23231218190035,12,31234
23231218190035,12,32916
23231218190035,13,35817
23231218190035,13,35875
23231218190035,13,35879
23231218190035,13,36143
23231218190035,13,36226
23231218190035,13,36696
23231218190035,14,37994
23231218190035,14,38002
23231218190035,14,41021
23231218190035,15,44099
23231218190035,16,45680
23231218190035,16,47594
23231218190035,16,47600
23231218190035,17,50681
23231218190035,17,51630
23231218190035,18,52058
23231218190035,18,52406
23231218190035,18,53135
23231218190035,18,53142
23231218190035,19,56088
23231218190035,19,56824
23231218190035,19,57113
23231218190035,20,59586
23231218190035,21,63890
23231218190035,21,63903
23231218190035,21,66529
23231218190035,22,68194
23231218190035,22,68203
23231218190035,22,68600
23231218190035,22,69503
23231218190035,22,70709
23231218190035,23,70960
23231218190035,23,71487
23231218190035,23,73359
23231218190035,23,74616
23231218223530,2,2547
23231218223530,3,2977
23231218223530,3,4393
23231218223530,3,4688
23231218223530,3,6065
23231218223530,4,8174
23231218223530,4,8617
23231218223530,4,8625
23231218223530,4,8824
23231218223530,4,10933
23231218223530,5,12989
23231218223530,5,13599
23231218223530,5,14390
23231218223530,5,14449
23231218223530,5,14673
23231218223530,6,19962
23231218223530,6,20318
23231218223530,6,20473
23231218223530,7,21595
23231218223530,7,25432
23231218223530,8,29347
23231218223530,8,29459
23231218223530,9,32768
23231218223530,9,33370
23231218223530,9,33876
23231218223530,9,34327
23231218223530,9,35117
23231218223530,10,36554
23231218223530,10,38042
23231218223530,10,38493
23231218223530,11,41425
23231218223530,11,41442
23231218223530,11,41448
23231218223530,11,44030
23231218223530,12,46915
23231218223530,13,49279
23231218223530,13,49510
23231218223530,13,51344
23231218223530,13,51350
23231218223530,13,51491
23231218223530,13,52556
23231218223530,13,52780
23231218223530,13,52793
23231218223530,14,55533
23231218223530,14,56573
23231218223530,14,56579
23231218223530,14,56931
23231218223530,15,59201
23231218223530,15,62043
23231218223530,16,65767
23231218223530,17,68705
23231218223530,18,72303
23231218223530,18,72342
23231218223530,19,76801
23231218223530,19,77950
23231218223530,19,79012
23231218223530,19,79505
23231218223530,19,79950
23231218223530,19,80131
23231218223530,21,86307
23231218223530,21,86313
23231218223530,21,87717
23231218223530,22,91819
23231218223530,22,93059
23231218223530,22,93673
23231218223530,22,93684
23231218223530,23,94294
23231218223530,23,95337
23231218223530,23,96418
23231218223530,23,97020
23231218223530,23,98459
23231218223530,24,100959
23231218223530,24,102958
23231218223530,25,103369
23231218223530,25,103382
23231218223530,25,104557
23231218223530,25,104666
23231218223530,25,105066
23231218223530,25,107477
23231218223530,26,110167
23231218223530,26,110263
23231218223530,27,114056
23231218223530,27,114410
23231218223530,27,115546
23231218223530,27,116721
23231218223530,29,121408
23231218223530,29,125056
23231218223530,29,125062
23231218223530,29,125136
23231218223530,30,126577
23231218223530,30,127432
23231218223530,30,127463
23231218223530,31,131121
23231218223530,31,131128
23231218223530,31,131551
23231218223530,31,132665
23231218223530,32,134104
23231218223530,32,134413
23231218223530,32,134424
23231218223530,32,136022
23231218223530,32,136364
23231218223530,32,136623
23231218223530,32,136979
23231218223530,33,138806
23231218223530,33,141498
23231218223530,33,142265
23231218223530,34,142865
23231218223530,34,143287
23231218223530,34,143772
23231218223530,34,145068
23231218223530,35,146785
23231218223530,35,146795
23231218223530,35,150247
23231218223530,36,152517
23231218223530,36,152777
23231218223530,36,152992
23231218223530,36,153408
23231218223530,36,154533
23231218223530,36,154719
23231218223530,36,154729
23231218223530,37,156410
23231218223530,37,156919
23231218223530,37,157550
23231218223530,37,157563
23231218223530,38,159374
23231218223530,38,159549
23231218223530,39,165917
23231218223530,39,165925
23231218223530,39,166618
23231218223530,40,167541
23231218223530,40,168315
23231218223530,40,171163
23231218223530,41,171944
23231218223530,41,174672
23231218223530,41,175472
23231218223530,41,175477
23231218223530,42,175974
23231218223530,42,177199
23231218223530,42,177309
23231218223530,42,177659
23231218223530,42,177964
23231218223530,43,180015
23231218223530,43,182631
23231218223530,43,183474
23231218223530,43,183776
23231218223530,43,183790
23231218223530,44,184785
23231218223530,44,185763
23231218223530,44,186936
23231218223530,44,186972
23231218223530,45,189583
23231218223530,45,189835
23231218223530,45,190021
23231218223530,45,191665
23231218223530,45,191743
23231218223530,46,193860
23231218223530,46,194770
23231218223530,47,197384
23231218223530,47,200350
23231218223530,48,201253
23231218223530,48,203658
23231218223530,48,203662
23231218223530,48,203850
23231218223530,48,203859
23231218223530,49,206266
23231218223530,49,206368
23231218223530,49,206377
23231218223530,49,209536
23231218223530,50,210232
23231218223530,50,210788
23231218223530,50,211274
23231218223530,50,211811
23231218223530,50,212476
23231218223530,51,214883
23231218223530,51,214980
23231218223530,51,215563
23231218223530,51,215570
23231218223530,51,218172
23231218223530,52,219371
23231218223530,52,220766
23231218223530,52,221255
23231218223530,53,225204
23231218223530,54,230027
23231218223530,55,232205
23231218223530,55,234596
23231218223530,55,234880
23231218223530,55,235590
23231218223530,56,236071
23231218223530,56,236749
23231218223530,56,237899
23231218223530,56,238238
23231218223530,56,239058
23231218223530,56,239820
23231218223530,57,242492
23231218223530,57,242771
23231218223530,57,243478
23231218223530,57,243933
23231218223530,57,244058
23231218223530,57,244065
23231218223530,58,245562
23231218223530,58,247538
23231218223530,58,248889
23231218223530,60,256170
23231218223530,61,258063
23231218223530,61,259321
23231218223530,61,260634
23231218223530,61,261035
23231218223530,61,261131
23231218223530,61,261967
23231218223530,62,262249
23231219034952,2,2333
23231219034952,2,2340
23231219034952,3,2596
23231219034952,3,5337
23231219034952,4,11908
23231219034952,5,12166
23231219034952,5,12817
23231219034952,5,13674
23231219034952,5,14212
23231219034952,5,14316
23231219034952,5,15045
23231219034952,5,15403
23231219034952,6,16570
23231219034952,6,17002
23231219034952,6,17375
23231219034952,6,17950
23231219034952,6,17961
23231219034952,6,18487
23231219034952,6,18498
23231219034952,7,22162
23231219034952,7,23664
23231219034952,7,24019
23231219034952,8,27085
23231219034952,8,28222
23231219034952,8,28347
23231219034952,8,28362
23231219034952,9,30024
23231219034952,9,30027
23231219034952,9,30365
23231219034952,9,32117
23231219034952,10,34863
23231219034952,10,34871
23231219034952,10,34931
23231219034952,10,35366
23231219034952,10,35372
23231219034952,10,35655
23231219034952,10,36942
23231219034952,11,41438
23231219034952,11,41804
23231219034952,12,43362
23231219034952,12,43603
23231219034952,12,44539
23231219034952,13,47799
23231219034952,13,47956
23231219034952,13,48313
23231219034952,13,48327
23231219034952,13,50773
23231219034952,14,51037
23231219034952,14,51805
23231219034952,14,53728
23231219034952,14,53777
23231219034952,14,54293
23231219034952,16,59339
23231219034952,16,59535
23231219034952,16,60032
23231219034952,16,60036
23231219034952,16,61297
23231219034952,16,61304
23231219034952,16,62572
23231219034952,17,63762
23231219034952,17,63768
23231219034952,17,63792
23231219034952,17,65342
23231219034952,17,65700
23231219034952,17,66715
23231219034952,18,67056
23231219034952,18,67428
23231219034952,18,67433
23231219034952,18,68469
23231219034952,18,69004
23231219034952,18,69289
23231219034952,19,72380
23231219034952,19,72648
23231219034952,19,72861
23231219034952,19,73892
23231219034952,20,75362
23231219034952,20,76498
23231219034952,20,77544
23231219034952,20,78031
23231219034952,20,78227
23231219034952,20,78394
23231219034952,20,78545
23231219034952,20,78707
23231219034952,20,78711
23231219034952,21,82880
23231219034952,22,83389
23231219034952,22,83624
23231219034952,22,83633
23231219034952,22,85581
23231219034952,22,85583
23231219034952,23,90414
23231219034952,24,91719
23231219034952,24,92921
23231219034952,25,94708
23231219034952,25,94714
23231219034952,25,94841
23231219034952,25,94928
23231219034952,25,95596
23231219034952,26,99916
23231219034952,26,100257
23231219034952,27,102537
23231219034952,27,102854
23231219034952,27,103078
23231219034952,27,103084
23231219034952,27,103204
23231219034952,27,104050
23231219034952,28,106607
23231219034952,29,109906
23231219034952,30,112472
23231219034952,30,113735
23231219034952,31,117361
23231219034952,31,117364
23231219034952,32,118167
23231219034952,32,118478
23231219034952,33,121602
23231219034952,33,122881
23231219034952,33,124686
23231219034952,34,125352
23231219034952,34,126722
23231219034952,34,126885
23231219034952,34,126889
23231219034952,34,127276
23231219034952,34,127640
23231219034952,35,129553
23231219034952,35,129560
23231219034952,35,130402
23231219034952,35,131128
23231219034952,35,131138
23231219034952,35,131347
23231219034952,35,131357
23231219034952,36,136397
23231219034952,37,137274
23231219034952,37,137340
23231219034952,37,137914
23231219034952,37,138145
23231219034952,37,138470
23231219034952,37,138883
23231219034952,37,139879
23231219034952,37,140042
23231219034952,37,140184
23231219034952,38,141973
23231219034952,38,142196
23231219034952,38,142797
23231219034952,38,142808
23231219034952,38,143431
23231219034952,39,144805
23231219034952,39,144862
23231219034952,39,147918
23231219034952,39,147927
23231219034952,39,148129
23231219034952,40,149589
23231219034952,40,149596
23231219034952,40,149894
23231219034952,40,150737
23231219034952,41,152260
23231219034952,41,152350
23231219034952,41,153948
23231219034952,41,154192
23231219034952,42,158850
23231219034952,43,160842
23231219034952,43,161634
23231219034952,43,163371
23231219034952,43,163378
23231219034952,43,163439
23231219034952,43,163593
23231219034952,43,163679
23231219034952,44,168013
23231219034952,44,168016
23231219034952,45,172942
23231219034952,45,172953
23231219034952,46,173635
23231219034952,46,174050
23231219034952,46,174094
23231219034952,46,175017
23231219034952,46,177125
23231219034952,47,178313
23231219034952,48,182718
23231219034952,48,183432
23231219034952,48,183442
23231219034952,48,185293
23231219034952,49,187756
23231219034952,49,188123
23231219034952,49,188467
23231219034952,49,188713
23231219034952,50,189459
23231219034952,50,189626
23231219034952,50,190975
23231219034952,50,191531
23231219034952,50,192663
23231219034952,51,194381
23231219034952,52,197017
23231219034952,52,197023
23231219034952,52,199357
23231219034952,53,202165
23231219034952,54,204574
23231219034952,54,204725
23231219034952,54,204977
23231219034952,54,205724
23231219034952,54,205731
23231219034952,54,205739
23231219034952,54,205749
23231219034952,56,212657
23231219034952,56,212712
23231219034952,56,214148
23231219034952,56,214739
23231219034952,57,216851
23231219034952,57,218531
23231219034952,57,219674
23231219034952,57,220004
23231219034952,57,220009
23231219034952,58,223362
23231219034952,58,223585
23231219034952,58,224059
23231219034952,58,224145
23231219034952,58,224193
23231219034952,58,224205
23231219034952,58,224260
23231219034952,59,225484
23231219034952,59,226192
23231219034952,59,226197
23231219034952,59,226774
23231219034952,60,230150
23231219034952,60,230156
23231219034952,60,232709
23231219034952,61,233827
23231219034952,61,237271
23231219034952,62,237579
23231219034952,62,237898
23231219034952,62,239515
23231219034952,63,244347
23231219034952,63,244383
23231219034952,63,245304
23231219034952,64,247195
23231219034952,64,248722
23231219034952,64,249158
23231219034952,64,249616
23231219034952,64,249774
23231219034952,64,249846
23231219034952,64,249853
23231219034952,66,256810
23231219034952,67,262322
23231219034952,67,262383
23231219034952,67,263623
23231219034952,68,265816
23231219034952,68,266240
23231219034952,69,270060
23231219034952,69,270071
23231219034952,70,273462
23231219034952,70,274570
23231219034952,70,274584
23231219034952,70,275652
23231219034952,70,277198
23231219034952,70,277207
23231219034952,70,277451
23231219034952,70,277468
23231219034952,70,277475
23231219034952,71,278269
23231219034952,71,278399
23231219034952,71,279919
23231219034952,71,280531
23231219034952,71,282316
23231219034952,72,284554
23231219034952,72,287327
23231219034952,72,287332
23231219034952,75,296179
23231219034952,75,298117
23231219034952,76,302357
23231219034952,76,302368
23231219034952,76,302612
23231219034952,76,304437
23231219034952,77,305858
23231219034952,77,307832
23231219034952,78,311222
23231219034952,78,311672
23231219034952,79,313797
23231219034952,79,314234
23231219034952,79,317730
23231219034952,79,318054
23231219034952,79,318060
23231219034952,79,318186
23231219034952,80,319868
23231219034952,80,322631
23231219034952,80,322641
23231219034952,81,327418
23231219034952,82,328196
23231219034952,82,328374
23231219034952,82,328865
23231219034952,82,329059
23231219034952,82,329653
23231219034952,82,329699
23231219034952,82,330428
23231219034952,82,330435
23231219034952,82,330730
23231219034952,83,332679
23231219034952,83,333038
23231219034952,83,333364
23231219034952,83,334187
23231219034952,83,334196
23231219034952,83,334776
23231219034952,83,335129
23231219034952,83,336606
23231219034952,84,338595
23231219034952,84,340117
23231219034952,85,341381
23231219034952,85,342242
23231219034952,85,345434
23231219034952,86,349713
23231219034952,87,351615
23231219034952,87,352895
23231219034952,87,352903
23231219110331,3,5107
23231219110331,3,6072
23231219110331,3,6875
23231219110331,4,7747
23231219110331,4,8115
23231219110331,4,11720
23231219110331,4,12294
23231219110331,5,13642
23231219110331,5,15272
23231219110331,5,15811
23231219110331,6,18745
23231219110331,6,19260
23231219110331,6,19724
23231219110331,6,20171
23231219110331,6,20371
23231219110331,6,20991
23231219110331,7,24127
23231219110331,7,26166
23231219110331,8,30071
23231219110331,9,31839
23231219110331,9,33578
23231219110331,9,34973
23231219110331,10,36265
23231219110331,10,38685
23231219110331,10,39515
23231219110331,11,41346
23231219110331,11,44666
23231219110331,11,44767
23231219110331,12,46115
23231219110331,14,54142
23231219110331,14,54937
23231219110331,14,55448
23231219110331,14,55720
23231219110331,14,55732
23231219110331,15,59199
23231219110331,16,62804
23231219110331,16,62902
23231219110331,16,64494
23231219110331,17,65923
23231219110331,17,66414
23231219110331,17,66548
23231219110331,17,66759
23231219110331,17,66767
23231219110331,17,68634
23231219110331,18,71752
23231219110331,18,71856
23231219110331,18,71959
23231219110331,19,73805
23231219110331,19,74170
23231219110331,20,78668
23231219110331,20,78977
23231219110331,20,79891
23231219110331,21,84393
23231219110331,21,84402
23231219110331,21,85469
23231219110331,21,86134
23231219110331,21,86326
23231219110331,21,86336
23231219110331,22,87897
23231219110331,22,88570
23231219110331,22,89008
23231219110331,22,89140
23231219110331,22,89487
23231219110331,22,89831
23231219110331,23,91731
23231219110331,23,94010
23231219110331,23,94614
23231219110331,23,94748
23231219110331,23,94752
23231219110331,23,94870
23231219110331,23,94903
23231219110331,23,95530
23231219110331,24,97156
23231219110331,24,97465
23231219110331,24,98894
23231219110331,24,99967
23231219110331,25,100968
23231219110331,25,100976
23231219110331,25,101110
23231219110331,25,101942
23231219110331,25,102115
23231219110331,25,102119
23231219110331,25,103091
23231219110331,25,103412
23231219110331,25,104701
23231219110331,25,105169
23231219110331,26,107338
23231219110331,27,110475
23231219110331,27,110482
23231219110331,27,111200
23231219110331,27,114057
23231219110331,28,115702
23231219110331,28,117227
23231219110331,29,119303
23231219110331,29,120298
23231219110331,29,123244
23231219110331,30,125015
23231219110331,30,126340
23231219110331,31,129544
23231219110331,31,130608
23231219110331,31,131682
23231219110331,32,133307
23231219110331,32,133325
23231219110331,32,133488
23231219110331,32,133489
23231219110331,32,134147
23231219110331,32,134159
23231219110331,32,135384
23231219110331,32,135973
23231219110331,33,138042
23231219110331,33,139201
23231219110331,33,139217
23231219110331,34,142007
23231219110331,34,143307
23231219110331,34,143871
23231219110331,34,144296
23231219110331,35,147512
23231219110331,35,147522
23231219110331,35,149868
23231219110331,36,153139
23231219110331,36,153530
23231219110331,36,154961
23231219110331,36,155182
23231219110331,37,155525
23231219110331,37,155532
23231219110331,37,156319
23231219110331,37,157732
23231219110331,37,159410
23231219110331,37,159419
23231219110331,38,160402
23231219110331,38,160727
23231219110331,38,161078
23231219110331,38,161124
23231219110331,38,161635
23231219110331,38,162905
23231219110331,41,173074
23231219110331,41,174668
23231219110331,41,175126
23231219110331,41,175645
23231219110331,42,179163
23231219110331,42,179951
23231219110331,42,179958
23231219110331,42,180549
